Table 340-46001 : Exchange Rates,,,,,,,,,,,,,,,,,,
2012,Dec,8.11,7.83,1.2465,10.16,0.142,N.A.,0.0927,0.0072,2.54,0.272,0.191,12.50,6.35,N.A.,8.41,0.253,7.750
2013,Jan,8.14,7.82,1.2482,10.30,0.143,N.A.,0.0871,0.0073,2.55,0.273,0.193,12.38,6.31,N.A.,8.38,0.258,7.753
2013,Feb,8.01,7.69,1.2461,10.36,0.144,N.A.,0.0834,0.0071,2.50,0.270,0.194,12.00,6.26,N.A.,8.42,0.260,7.755
2013,Mar,8.02,7.57,1.2497,10.07,0.143,N.A.,0.0819,0.0070,2.50,0.270,0.194,11.70,6.22,N.A.,8.21,0.263,7.758
2013,Apr,8.05,7.62,1.2565,10.11,0.143,N.A.,0.0791,0.0069,2.55,0.269,0.194,11.89,6.27,N.A.,8.29,0.268,7.763
2013,May,7.69,7.61,1.2655,10.07,0.141,N.A.,0.0769,0.0070,2.57,0.271,0.193,11.87,6.22,N.A.,8.12,0.261,7.761
2013,Jun,7.31,7.52,1.2664,10.23,0.133,N.A.,0.0796,0.0068,2.47,0.268,0.188,12.00,6.15,N.A.,8.30,0.253,7.759
2013,Jul,7.11,7.45,1.2654,10.15,0.130,N.A.,0.0778,0.0069,2.43,0.267,0.182,11.77,6.12,N.A.,8.21,0.250,7.756
2013,Aug,7.00,7.45,1.2683,10.32,0.127,N.A.,0.0793,0.0070,2.37,0.267,0.179,12.01,6.09,N.A.,8.37,0.247,7.755
2013,Sep,7.19,7.49,1.2689,10.35,0.125,N.A.,0.0782,0.0072,2.38,0.267,0.178,12.29,6.13,N.A.,8.39,0.245,7.754
2013,Oct,7.38,7.48,1.2724,10.58,0.126,N.A.,0.0793,0.0073,2.44,0.269,0.178,12.47,6.24,N.A.,8.59,0.249,7.753
2013,Nov,7.23,7.39,1.2739,10.46,0.125,N.A.,0.0775,0.0073,2.42,0.271,0.178,12.48,6.21,N.A.,8.49,0.246,7.752
2013,Dec,6.96,7.29,1.2777,10.63,0.125,N.A.,0.0749,0.0073,2.39,0.269,0.178,12.70,6.16,N.A.,8.68,0.240,7.753
2014,Jan,6.87,7.11,1.2836,10.57,0.125,N.A.,0.0746,0.0073,2.35,0.266,0.177,12.77,6.10,N.A.,8.58,0.236,7.757
2014,Feb,6.97,7.02,1.2774,10.60,0.125,N.A.,0.0760,0.0072,2.35,0.263,0.178,12.85,6.13,N.A.,8.68,0.238,7.757
2014,Mar,7.04,6.99,1.2594,10.73,0.127,N.A.,0.0759,0.0073,2.37,0.263,0.178,12.90,6.12,N.A.,8.82,0.240,7.761
2014,Apr,7.22,7.05,1.2471,10.71,0.128,N.A.,0.0757,0.0074,2.38,0.263,0.178,12.98,6.18,N.A.,8.79,0.240,7.754
2014,May,7.22,7.12,1.2428,10.64,0.131,N.A.,0.0762,0.0076,2.40,0.263,0.178,13.06,6.19,N.A.,8.72,0.239,7.752
2014,Jun,7.27,7.16,1.2438,10.54,0.130,N.A.,0.0760,0.0076,2.41,0.264,0.181,13.11,6.20,N.A.,8.65,0.239,7.751
2014,Jul,7.27,7.22,1.2496,10.49,0.129,N.A.,0.0762,0.0076,2.44,0.264,0.181,13.24,6.24,N.A.,8.64,0.242,7.750
2014,Aug,7.21,7.10,1.2587,10.33,0.127,N.A.,0.0753,0.0076,2.44,0.264,0.181,12.95,6.21,N.A.,8.52,0.243,7.750
2014,Sep,7.01,7.05,1.2625,10.00,0.128,N.A.,0.0722,0.0075,2.41,0.264,0.181,12.65,6.14,N.A.,8.28,0.241,7.752
2014,Oct,6.81,6.91,1.2659,9.84,0.127,N.A.,0.0719,0.0073,2.37,0.262,0.181,12.46,6.09,N.A.,8.14,0.239,7.757
2014,Nov,6.71,6.85,1.2653,9.67,0.126,N.A.,0.0668,0.0071,2.32,0.261,0.178,12.24,5.98,N.A.,8.04,0.237,7.754
2014,Dec,6.40,6.73,1.2521,9.56,0.125,N.A.,0.0650,0.0070,2.23,0.257,0.178,12.12,5.89,N.A.,7.95,0.236,7.754
2015,Jan,6.26,6.41,1.2453,9.02,0.125,N.A.,0.0655,0.0071,2.16,0.251,0.178,11.75,5.80,N.A.,8.25,0.237,7.753
2015,Feb,6.04,6.20,1.2383,8.80,0.125,N.A.,0.0653,0.0071,2.16,0.252,0.178,11.88,5.72,N.A.,8.30,0.239,7.754
2015,Mar,6.00,6.15,1.2418,8.40,0.124,N.A.,0.0645,0.0070,2.11,0.252,0.178,11.62,5.63,N.A.,7.91,0.238,7.757
2015,Apr,6.00,6.28,1.2491,8.35,0.124,N.A.,0.0649,0.0071,2.13,0.254,0.178,11.58,5.75,N.A.,8.05,0.239,7.750
2015,May,6.12,6.37,1.2491,8.66,0.122,N.A.,0.0642,0.0071,2.15,0.259,0.177,11.98,5.81,N.A.,8.32,0.232,7.752
2015,Jun,5.98,6.27,1.2489,8.69,0.122,N.A.,0.0626,0.0070,2.07,0.258,0.176,12.06,5.76,N.A.,8.32,0.230,7.752
2015,Jul,5.74,6.04,1.2471,8.53,0.122,N.A.,0.0628,0.0068,2.04,0.257,0.175,12.06,5.69,N.A.,8.13,0.227,7.751
2015,Aug,5.66,5.90,1.2150,8.63,0.119,N.A.,0.0630,0.0066,1.91,0.250,0.173,12.09,5.55,N.A.,8.01,0.220,7.752
2015,Sep,5.48,5.85,1.2079,8.71,0.117,N.A.,0.0645,0.0065,1.80,0.247,0.168,11.90,5.48,N.A.,7.98,0.216,7.750
2015,Oct,5.59,5.93,1.2185,8.70,0.119,N.A.,0.0646,0.0068,1.83,0.246,0.170,11.89,5.54,N.A.,8.00,0.218,7.750
2015,Nov,5.54,5.84,1.2109,8.32,0.117,N.A.,0.0632,0.0067,1.80,0.245,0.171,11.78,5.48,N.A.,7.68,0.217,7.750
2015,Dec,5.62,5.67,1.1891,8.44,0.116,N.A.,0.0637,0.0066,1.81,0.244,0.169,11.63,5.51,N.A.,7.79,0.216,7.750
2016,Jan,5.46,5.48,1.1751,8.45,0.116,N.A.,0.0658,0.0065,1.80,0.240,0.167,11.21,5.43,N.A.,7.73,0.216,7.778
2016,Feb,5.55,5.64,1.1879,8.63,0.114,N.A.,0.0679,0.0064,1.86,0.241,0.167,11.12,5.53,N.A.,7.83,0.219,7.781
2016,Mar,5.81,5.86,1.1932,8.62,0.116,N.A.,0.0687,0.0066,1.90,0.244,0.167,11.05,5.65,N.A.,7.89,0.221,7.761
2016,Apr,5.94,6.05,1.1957,8.79,0.117,N.A.,0.0709,0.0068,1.99,0.246,0.168,11.09,5.74,N.A.,8.05,0.222,7.756
2016,May,5.67,5.99,1.1860,8.77,0.116,N.A.,0.0712,0.0066,1.92,0.245,0.168,11.28,5.66,N.A.,7.93,0.220,7.763
2016,Jun,5.74,6.02,1.1750,8.72,0.115,N.A.,0.0737,0.0066,1.90,0.244,0.168,11.02,5.73,N.A.,8.00,0.220,7.762
2016,Jul,5.84,5.95,1.1601,8.59,0.116,N.A.,0.0746,0.0068,1.93,0.246,0.168,10.21,5.75,N.A.,7.90,0.222,7.757
2016,Aug,5.92,5.97,1.1648,8.69,0.116,N.A.,0.0766,0.0070,1.93,0.251,0.168,10.16,5.76,N.A.,7.99,0.224,7.757
2016,Sep,5.89,5.93,1.1612,8.69,0.116,N.A.,0.0760,0.0070,1.89,0.253,0.168,10.20,5.70,N.A.,7.96,0.224,7.757
2016,Oct,5.91,5.86,1.1507,8.55,0.116,N.A.,0.0747,0.0069,1.86,0.252,0.166,9.57,5.61,N.A.,7.86,0.222,7.758
2016,Nov,5.84,5.77,1.1312,8.39,0.115,N.A.,0.0718,0.0067,1.79,0.251,0.164,9.65,5.50,N.A.,7.80,0.220,7.757
2016,Dec,5.71,5.82,1.1199,8.19,0.115,N.A.,0.0669,0.0066,1.74,0.251,0.157,9.70,5.41,N.A.,7.61,0.217,7.760
2017,Jan,5.78,5.87,1.1317,8.24,0.114,N.A.,0.0674,0.0066,1.74,0.250,0.157,9.54,5.43,N.A.,7.69,0.219,7.757
2017,Feb,5.95,5.93,1.1330,8.26,0.116,N.A.,0.0687,0.0068,1.75,0.257,0.157,9.69,5.49,N.A.,7.75,0.222,7.760
2017,Mar,5.92,5.80,1.1281,8.30,0.118,N.A.,0.0687,0.0069,1.75,0.259,0.157,9.58,5.53,N.A.,7.75,0.223,7.767
2017,Apr,5.86,5.79,1.1284,8.34,0.121,N.A.,0.0705,0.0069,1.77,0.262,0.157,9.84,5.56,N.A.,7.77,0.226,7.775
2017,May,5.78,5.73,1.1322,8.61,0.121,N.A.,0.0693,0.0069,1.80,0.265,0.157,10.07,5.58,N.A.,7.90,0.226,7.788
2017,Jun,5.89,5.86,1.1469,8.76,0.121,N.A.,0.0703,0.0069,1.82,0.264,0.157,9.98,5.64,N.A.,8.05,0.230,7.799
2017,Jul,6.09,6.15,1.1534,9.00,0.121,N.A.,0.0695,0.0069,1.82,0.263,0.157,10.15,5.70,N.A.,8.14,0.232,7.809
2017,Aug,6.19,6.20,1.1711,9.24,0.122,N.A.,0.0712,0.0069,1.83,0.263,0.157,10.15,5.75,N.A.,8.10,0.236,7.822
2017,Sep,6.23,6.36,1.1896,9.31,0.121,N.A.,0.0706,0.0069,1.85,0.265,0.157,10.40,5.79,N.A.,8.12,0.236,7.815
2017,Oct,6.08,6.20,1.1790,9.18,0.120,N.A.,0.0691,0.0069,1.85,0.264,0.157,10.30,5.74,N.A.,7.95,0.235,7.806
2017,Nov,5.95,6.12,1.1782,9.16,0.120,N.A.,0.0692,0.0071,1.87,0.265,0.157,10.32,5.76,N.A.,7.87,0.237,7.806
2017,Dec,5.97,6.12,1.1851,9.25,0.122,N.A.,0.0692,0.0072,1.92,0.267,0.157,10.48,5.80,N.A.,7.92,0.240,7.815
2018,Jan,6.22,6.29,1.2167,9.53,0.123,N.A.,0.0705,0.0073,1.98,0.272,0.158,10.80,5.92,N.A.,8.13,0.246,7.821
2018,Feb,6.16,6.23,1.2386,9.66,0.121,N.A.,0.0723,0.0072,2.00,0.274,0.159,10.94,5.92,N.A.,8.37,0.249,7.823
2018,Mar,6.09,6.07,1.2409,9.67,0.121,N.A.,0.0740,0.0073,2.01,0.271,0.155,10.95,5.96,N.A.,8.28,0.251,7.841
2018,Apr,6.03,6.17,1.2470,9.64,0.120,N.A.,0.0729,0.0073,2.02,0.269,0.154,11.05,5.97,N.A.,8.10,0.251,7.849
2018,May,5.91,6.10,1.2327,9.28,0.116,N.A.,0.0716,0.0073,1.98,0.266,0.154,10.57,5.86,N.A.,7.87,0.246,7.850
2018,Jun,5.88,5.99,1.2135,9.17,0.116,N.A.,0.0713,0.0072,1.96,0.264,0.154,10.43,5.82,N.A.,7.93,0.242,7.848
2018,Jul,5.81,5.98,1.1660,9.18,0.114,N.A.,0.0704,0.0070,1.94,0.258,0.152,10.34,5.76,N.A.,7.89,0.236,7.849
2018,Aug,5.75,6.02,1.1461,9.06,0.113,N.A.,0.0707,0.0070,1.92,0.259,0.152,10.11,5.74,N.A.,7.94,0.238,7.850
2018,Sep,5.64,6.01,1.1428,9.13,0.109,N.A.,0.0700,0.0070,1.89,0.258,0.152,10.22,5.72,N.A.,8.10,0.241,7.840
2018,Oct,5.56,6.02,1.1311,9.00,0.107,N.A.,0.0695,0.0069,1.88,0.256,0.148,10.20,5.68,N.A.,7.89,0.239,7.839
2018,Nov,5.67,5.94,1.1291,8.90,0.109,N.A.,0.0691,0.0070,1.87,0.256,0.147,10.10,5.69,N.A.,7.82,0.238,7.831
2018,Dec,5.61,5.83,1.1348,8.90,0.111,N.A.,0.0696,0.0070,1.87,0.256,0.149,9.90,5.71,N.A.,7.88,0.239,7.821
2019,Jan,5.61,5.89,1.1540,8.96,0.111,0.0006,0.0720,0.0070,1.90,0.258,0.152,10.11,5.78,0.57,7.93,0.247,7.843
2019,Feb,5.60,5.94,1.1632,8.90,0.110,0.0006,0.0711,0.0070,1.92,0.258,0.152,10.21,5.80,0.57,7.84,0.251,7.849
2019,Mar,5.56,5.88,1.1685,8.88,0.113,0.0006,0.0706,0.0069,1.92,0.258,0.152,10.34,5.80,0.55,7.85,0.248,7.850
2019,Apr,5.58,5.86,1.1674,8.82,0.113,0.0006,0.0703,0.0069,1.91,0.257,0.152,10.22,5.79,0.55,7.79,0.247,7.845
2019,May,5.45,5.83,1.1418,8.78,0.112,0.0005,0.0713,0.0066,1.88,0.255,0.152,10.08,5.73,0.54,7.76,0.247,7.849
2019,Jun,5.43,5.89,1.1327,8.84,0.113,0.0005,0.0724,0.0067,1.88,0.254,0.153,9.92,5.74,0.54,7.92,0.252,7.826
2019,Jul,5.46,5.96,1.1349,8.76,0.114,0.0006,0.0722,0.0066,1.89,0.256,0.157,9.74,5.74,0.56,7.91,0.254,7.811
2019,Aug,5.31,5.91,1.1077,8.72,0.110,0.0006,0.0738,0.0065,1.87,0.252,0.157,9.52,5.66,0.52,8.01,0.255,7.841
2019,Sep,5.33,5.92,1.1014,8.63,0.110,0.0006,0.0729,0.0066,1.87,0.257,0.153,9.68,5.68,0.53,7.91,0.257,7.837
2019,Oct,5.33,5.95,1.1063,8.67,0.110,0.0006,0.0725,0.0066,1.87,0.258,0.153,9.93,5.73,0.53,7.90,0.259,7.843
2019,Nov,5.35,5.92,1.1153,8.66,0.110,0.0006,0.0719,0.0067,1.88,0.258,0.153,10.09,5.75,0.53,7.89,0.259,7.830
2019,Dec,5.37,5.92,1.1131,8.67,0.110,0.0006,0.0715,0.0066,1.88,0.258,0.153,10.24,5.75,0.54,7.94,0.259,7.807
2020,Jan,5.35,5.95,1.1227,8.64,0.109,0.0006,0.0711,0.0067,1.91,0.258,0.154,10.16,5.76,0.54,8.01,0.256,7.774
2020,Feb,5.18,5.85,1.1103,8.49,0.109,0.0006,0.0707,0.0065,1.87,0.259,0.156,10.08,5.60,0.52,7.97,0.249,7.776
2020,Mar,4.84,5.58,1.1047,8.60,0.104,0.0005,0.0722,0.0064,1.81,0.259,0.156,9.62,5.48,0.47,8.12,0.243,7.765
2020,Apr,4.88,5.51,1.0940,8.42,0.102,0.0005,0.0719,0.0063,1.78,0.259,0.156,9.61,5.44,0.42,7.98,0.238,7.752
2020,May,5.05,5.55,1.0878,8.45,0.102,0.0005,0.0723,0.0063,1.79,0.259,0.156,9.53,5.47,0.43,8.00,0.242,7.753
2020,Jun,5.34,5.72,1.0944,8.73,0.102,0.0005,0.0720,0.0064,1.81,0.260,0.156,9.71,5.56,0.45,8.14,0.249,7.752
2020,Jul,5.45,5.74,1.1059,8.89,0.103,0.0005,0.0726,0.0065,1.82,0.262,0.156,9.82,5.59,0.46,8.30,0.247,7.753
2020,Aug,5.58,5.85,1.1187,9.17,0.104,0.0005,0.0731,0.0065,1.85,0.262,0.156,10.18,5.66,0.45,8.51,0.249,7.752
2020,Sep,5.61,5.87,1.1375,9.14,0.105,0.0005,0.0734,0.0066,1.87,0.262,0.156,10.05,5.68,0.46,8.48,0.248,7.751
2020,Oct,5.52,5.87,1.1565,9.12,0.105,0.0005,0.0737,0.0068,1.87,0.263,0.160,10.06,5.70,0.47,8.50,0.249,7.752
2020,Nov,5.64,5.92,1.1754,9.18,0.104,0.0005,0.0743,0.0070,1.89,0.265,0.164,10.24,5.76,0.50,8.52,0.255,7.754
2020,Dec,5.84,6.05,1.1880,9.43,0.105,0.0005,0.0747,0.0071,1.91,0.265,0.164,10.41,5.82,0.52,8.72,0.258,7.753
2021,Jan,5.99,6.09,1.1987,9.44,0.106,0.0006,0.0747,0.0071,1.92,0.267,0.164,10.58,5.85,0.51,8.75,0.259,7.754
2021,Feb,6.01,6.11,1.2014,9.38,0.107,0.0006,0.0735,0.0070,1.92,0.271,0.164,10.75,5.84,0.52,8.63,0.259,7.754
2021,Mar,5.99,6.17,1.1925,9.25,0.107,0.0005,0.0714,0.0069,1.89,0.269,0.164,10.76,5.78,0.52,8.36,0.253,7.766
2021,Apr,5.99,6.21,1.1923,9.31,0.104,0.0005,0.0713,0.0070,1.89,0.265,0.164,10.75,5.83,0.54,8.44,0.248,7.770
2021,May,6.03,6.40,1.2083,9.43,0.106,0.0005,0.0711,0.0069,1.88,0.265,0.164,10.93,5.84,0.55,8.61,0.249,7.766
2021,Jun,5.93,6.35,1.2082,9.35,0.106,0.0005,0.0705,0.0069,1.88,0.271,0.164,10.88,5.82,0.56,8.55,0.247,7.762
2021,Jul,5.77,6.21,1.1999,9.19,0.104,0.0005,0.0705,0.0068,1.85,0.273,0.161,10.73,5.74,0.54,8.47,0.238,7.771
2021,Aug,5.68,6.18,1.2018,9.16,0.105,0.0005,0.0708,0.0067,1.84,0.274,0.157,10.74,5.75,0.53,8.52,0.236,7.785
2021,Sep,5.70,6.15,1.2054,9.16,0.106,0.0005,0.0706,0.0066,1.87,0.280,0.155,10.69,5.78,0.53,8.44,0.236,7.781
2021,Oct,5.77,6.25,1.2127,9.03,0.104,0.0005,0.0687,0.0066,1.87,0.280,0.155,10.66,5.76,0.52,8.43,0.233,7.780
2021,Nov,5.69,6.20,1.2194,8.89,0.105,0.0005,0.0683,0.0066,1.86,0.280,0.155,10.49,5.74,0.50,8.45,0.236,7.791
2021,Dec,5.57,6.09,1.2241,8.81,0.103,0.0005,0.0685,0.0066,1.85,0.280,0.155,10.37,5.72,0.49,8.47,0.233,7.799
2022,Jan,5.59,6.17,1.2253,8.82,0.105,0.0005,0.0678,0.0065,1.86,0.279,0.155,10.56,5.77,0.50,8.48,0.235,7.793
2022,Feb,5.59,6.13,1.2302,8.85,0.104,0.0005,0.0676,0.0065,1.86,0.278,0.155,10.56,5.79,0.51,8.45,0.240,7.801
2022,Mar,5.77,6.18,1.2313,8.62,0.103,0.0005,0.0660,0.0064,1.86,0.278,0.155,10.31,5.76,0.52,8.42,0.236,7.824
2022,Apr,5.77,6.21,1.2149,8.48,0.103,0.0005,0.0620,0.0063,1.83,0.270,0.150,10.13,5.74,0.52,8.30,0.232,7.843
2022,May,5.54,6.11,1.1673,8.30,0.102,0.0005,0.0610,0.0062,1.79,0.265,0.149,9.77,5.68,0.49,8.01,0.228,7.850
2022,Jun,5.51,6.12,1.1721,8.30,0.101,0.0005,0.0585,0.0061,1.78,0.265,0.146,9.67,5.67,0.50,8.09,0.225,7.849
2022,Jul,5.39,6.07,1.1650,7.99,0.099,0.0005,0.0574,0.0060,1.77,0.263,0.141,9.42,5.63,0.47,8.10,0.216,7.850
2022,Aug,5.46,6.08,1.1523,7.94,0.099,0.0005,0.0580,0.0059,1.76,0.261,0.141,9.40,5.67,0.47,8.20,0.219,7.847
2022,Sep,5.25,5.90,1.1176,7.77,0.098,0.0005,0.0549,0.0056,1.73,0.253,0.137,8.88,5.55,0.45,8.06,0.212,7.850
2022,Oct,4.99,5.73,1.0899,7.72,0.095,0.0005,0.0533,0.0055,1.67,0.246,0.134,8.86,5.51,0.43,7.89,0.207,7.851
2022,Nov,5.17,5.83,1.0914,7.99,0.096,0.0005,0.0551,0.0058,1.70,0.250,0.138,9.19,5.65,0.45,8.12,0.216,7.831
2022,Dec,5.26,5.73,1.1157,8.24,0.094,0.0005,0.0577,0.0060,1.76,0.256,0.142,9.48,5.76,0.45,8.35,0.224,7.788
2023,Jan,5.43,5.82,1.1523,8.42,0.096,0.0005,0.0600,0.0063,1.81,0.259,0.145,9.55,5.90,0.46,8.46,0.236,7.820
2023,Feb,5.42,5.84,1.1459,8.40,0.095,0.0005,0.0590,0.0061,1.80,0.262,0.146,9.48,5.89,0.44,8.48,0.231,7.848
2023,Mar,5.25,5.74,1.1377,8.40,0.095,0.0005,0.0587,0.0060,1.76,0.260,0.146,9.53,5.86,0.43,8.48,0.228,7.850
2023,Apr,5.25,5.82,1.1387,8.61,0.096,0.0005,0.0587,0.0059,1.77,0.263,0.145,9.77,5.89,0.43,8.74,0.229,7.851
2023,May,5.21,5.80,1.1198,8.52,0.095,0.0005,0.0572,0.0059,1.74,0.263,0.145,9.78,5.85,0.41,8.74,0.230,7.837
 ,,,,,,,,,,,,,,,,,,
Note(s):,,,,,,,,,,,,,,,,,,
"Figures are the averages of the daily closing middle-market rates for the respective period. They are the telegraphic transfer rates except those for the Indonesian Rupiah, New Taiwan Dollar and Philippine Peso which are note rates.",,,,,,,,,,,,,,,,,,
"1 Euro is a unified currency of 19 European Union's member countries, which was launched on 1 January 1999. The 19 European nations are Austria, Belgium, Cyprus, Estonia, Finland, France, Germany, Greece, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, the Netherlands, Portugal, Slovakia, Slovenia and Spain.",,,,,,,,,,,,,,,,,,
N.A. Not available,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
Source:,,,,,,,,,,,,,,,,,,
"Trade Analysis Section,Census and Statistics Department(Enquiry telephone no. : 2582 4005Enquiry e-mail : trade@censtatd.gov.hk)",,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
"Release Date: 1 June, 2023",,,,,,,,,,,,,,,,,,
